FacilityID,HaulerReportID,QuarterYearID,FacilityName,EPAIDNumber,QuarterYear,PreparerFirstName,PreparerLastName,PreparerTitle,ReportComments,LubCollectionStationsGallons,LubIndustrialGallons,LubMarineGallons,LubAgriculturalGallons,LubGovernmentGallons,LubOutOfStateGallons,LubOtherHaulersGallons,LubTotalGallons,IndCollectionStationsGallons,IndIndustrialGallons,IndMarineGallons,IndAgriculturalGallons,IndGovernmentGallons,IndOutOfStateGallons,IndOtherHaulersGallons,IndTotalGallons,GrandTotalGallons,TotalLubTransferedGallons,TotalIndTransferedGallons,TotalTransferedGallons
209,1360,525,Millennium Waste Oil,CAL000248373,July - September 2004,Gregory,Cuenca,,,97500,0,0,0,0,0,0,97500,0,600,0,0,0,0,0,600,98100,98100,0,98100
204,1327,525,Mosley Environmental Services,CAL000259513,July - September 2004,Marty,Mosley,Owner,,51755,0,6601,550,0,0,0,58906,0,0,0,734,0,0,0,734,59640,0,0,0
89,606,525,North Valley Oil Company,CAL000027759,July - September 2004,Larry,Evans,President,,17610,0,0,0,0,0,0,17610,0,26448,0,0,0,0,0,26448,44058,42058,0,42058
82,551,525,Nottingham_ M.C._ Co. of So. Cal,CAD059240713,July - September 2004,Ginny,Polzin,Secretary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,1453,525,Oasis Pumping,CAD980694673,July - September 2004,Gerold,Ibos,Owner,,15350,500,0,0,0,0,0,15850,0,0,0,0,0,0,0,0,15850,15850,0,15850
56,408,525,Odyssey Transportation_ Inc.,CAD087210019,July - September 2004,Theresa,Moore,Secretary,,0,0,0,0,0,0,87217,87217,0,0,0,0,0,0,41044,41044,128261,128261,0,128261
83,573,525,Oil Conservation Service,CAD980673842,July - September 2004,Gayia,Thomas,Office Manager,,22110,480,0,2900,0,0,0,25490,0,6080,0,1046,0,0,0,7126,32616,32616,0,32616
208,725,525,Oil Re-Refining Company_ Inc. (ORRCO) - Portland,ORD980975692,July - September 2004,Terry,Walker,Production Manager,,20236,0,0,0,0,0,0,20236,0,9966,0,0,0,0,0,9966,30202,0,0,0
58,422,525,Pacific Oil Company,CAD983615501,July - September 2004,Olga,Shapiro,Owner,,233596,0,0,0,0,0,0,233596,0,59745,0,0,0,0,0,59745,293341,293341,0,293341
215,1394,525,Patriot Environmental Services,CAD053866794,July - September 2004,Michael,Sullivan,CFO,,0,0,0,0,3446,0,0,3446,0,1598,0,0,0,0,0,1598,5044,5064,0,5064
24,128,525,Philip Services Corp.(Philip West Ind Svcs),CAD980584510,July - September 2004,Paul,DeWih,Manager,,0,0,0,94165,0,0,0,94165,0,0,0,0,0,0,0,0,94165,94165,0,94165
269,955,525,Philip West Industrial Services,CAR000177527,July - September 2004,Dan,Hendrics,Safety/Comp Dir,,0,65,0,0,0,0,0,65,0,16053,0,0,0,0,0,16053,16118,0,0,0
44,287,525,PSC Environmental Services of Pomona LP,CAR000053405,July - September 2004,Gloria,Costales,CFO,,336,7681,0,0,2734,0,0,10751,0,192,0,0,0,0,0,192,10943,10943,0,10943
229,1487,525,Quinn Power Systems Associates,CAL000274369,July - September 2004,Robert,Shepherd,Environmental Manager,,0,451,0,0,0,0,0,451,0,0,0,0,0,0,0,0,451,451,0,451
230,1500,525,Quinn Shepherd Machinery,CAL000274397,July - September 2004,Robert,Shepherd,Environmental Manager,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,1289,525,Rae-Vac Pumping,CAR000053272,July - September 2004,Rachel,Gonzalez,Owner/Operator,,12480,0,0,0,0,0,0,12480,0,700,0,0,0,0,0,700,13180,13180,0,13180
60,434,525,Ramos Environmental Services,CAD044003556,July - September 2004,Sally,Welch,Bookeeper,,115717,79286,930,9310,5330,0,0,210573,36572,45689,0,10810,3980,0,0,97051,307624,307624,0,307624
61,457,525,RCA Oil Recovery,CAD981385149,July - September 2004,Rosendo,Arteaga,Owner,,43961,0,0,0,0,0,0,43961,0,2909,0,0,0,0,0,2909,46870,46870,0,46870
232,1530,525,Real Deal Waste Oil Service,CAL000280873,July - September 2004,Charles,Holyfield,MGR,,103364,3000,0,0,0,0,0,106364,0,0,0,0,0,0,0,0,106364,106364,0,106364
235,1574,525,Recycle-It Environmental Services,CAL000280060,July - September 2004,Tom,Wooten,President,,108140,0,0,0,0,0,0,108140,0,0,0,0,0,0,0,0,108140,108140,0,108140
62,480,525,Reno Drain Oil Service,NVD980893663,July - September 2004,Richard,Channel,General Manager,,13419,33547,10064,10064,16774,0,0,83868,0,0,0,0,0,0,0,0,83868,83868,0,83868
85,593,525,Romic Environmental Technologies Corporation,CAD009452657,July - September 2004,Vijya,Chand,Senoir EHS Sepcialist,,0,6116,0,0,0,0,0,6116,0,0,0,0,0,0,0,0,6116,4521,0,4521
105,681,525,Sacramento Waste Oil,CAL913534912,July - September 2004,Albert,Hernandez,Owner,,63986,500,200,0,100,0,0,64786,3250,100,200,0,0,0,0,3550,68336,68336,0,68336
220,1416,525,Safety-Kleen,TXR000050930,July - September 2004,Dan,Appelt,Dir Regulatory Comp,,1829501,10745,0,0,3295,0,0,1843541,19630,24518,0,0,0,0,0,44148,1887689,1887689,0,1887689
140,843,525,San Joaquin Filter Recycling,CAL000188148,July - September 2004,Lynne,Loyd,Owner,,219418,0,0,13620,8350,0,0,241388,0,2475,0,0,0,0,0,2475,243863,243863,0,243863
176,1139,525,Sawyer Petroleum,CAD982481905,July - September 2004,Eddie,Gibson,Manager,,1706,2588,59,1471,59,0,0,5883,0,0,0,0,0,0,0,0,5883,5883,0,5883
70,503,525,Starlite Reclamation,CAR000148296,July - September 2004,Lena,Jaramillo,Owner/Secretary,,130829,0,0,0,0,0,0,130829,0,0,0,0,0,0,0,0,130829,130829,0,130829
93,654,525,Swift Oil & Vacuum_ Inc.,CAD982488470,July - September 2004,Richard,Rowk,President,,36195,26615,0,0,0,0,0,62810,0,23410,0,0,0,0,0,23410,86220,86220,0,86220
72,521,525,Tadeo_ Ricardo D. Waste Oil Service,CAD981634363,July - September 2004,Richared,Tadeo,Owner/Operator,,189150,0,0,0,0,0,0,189150,0,5240,0,0,0,0,0,5240,194390,194390,0,194390
188,1189,525,Thermo Fluids - Phoenix,AZR000003681,July - September 2004,Troy,Hacker,EH & S Manager,,0,0,0,0,0,0,0,0,0,0,0,0,6175,0,0,6175,6175,6175,0,6175
90,629,525,TTS Environmental_ Inc.,CAD981694722,July - September 2004,Bob,Williams,President,,81847,4000,1000,1500,2500,0,0,90847,14000,1050,250,200,532,0,0,16032,106879,106879,0,106879
201,1266,525,Universal Waste Oil Company,CAL000183236,July - September 2004,Salvador,Salcueda,Owner,,0,0,0,0,0,0,85020,85020,0,0,0,0,0,0,0,0,85020,85020,0,85020
234,1565,525,Waste Oil Service_ LLC,CAL000280874,July - September 2004,Gearld,Abbott,Manager,,101365,2955,740,315,210,0,0,105585,0,3680,30,95,0,0,0,3805,109390,109390,0,109390
170,1103,525,Western Environmental,CAO000904540,July - September 2004,Eva,Tice,Office Manager,,0,795,0,0,0,0,0,795,0,1280,0,0,0,0,0,1280,2075,2075,0,2075
92,651,524,Abbott's Waste Oil Service_ Inc.,CAD981373665,April - June 2004,Linda,Abbot,VP/GM,,141201,4118,1030,441,294,0,0,147084,0,5926,43,159,0,0,0,6128,153212,153212,0,153212
231,1512,524,Action Waste Oil Service_ LLC,CAL000280876,April - June 2004,Jeff,Rhine,Manager,,152208,4439,1110,476,317,0,0,158550,0,4742,34,128,0,0,0,4904,163454,163454,0,163454
177,1144,524,Advanced Industrial Recycling,CAR000056580,April - June 2004,John,Buchko,President,,4131,1475,295,0,0,0,0,5901,0,1250,0,0,0,0,0,1250,7151,7151,0,7151
54,384,524,Alarcon's_ Mark_ Waste Oil Service,CAD980814446,April - June 2004,Mark,Alarcon,Owner,,9050,12000,590,0,3285,0,0,24925,310,21620,0,0,0,0,0,21930,46855,46855,0,46855
11,4,524,All Petroleum Recovery Service LLC,CAD981377633,April - June 2004,Kathleen,Alexandar,Manager,,105875,15352,5195,0,4210,0,0,130632,0,0,0,0,0,0,0,0,130632,130632,0,130632
175,1117,524,All Valley Disposal Inc.,CAR000181586,April - June 2004,Joann,Hill,Owner,,14934,31789,380,11547,19643,0,0,78293,0,0,0,0,0,0,0,0,78293,78293,0,78293
135,801,524,All Valley Environmental,CAL000263169,April - June 2004,Junita,Schow,Office Manager,,51850,0,0,0,0,0,0,51850,0,0,0,0,0,0,0,0,51850,51850,0,51850
214,1371,524,Alpha Oil Company,CAL000331370,April - June 2004,Nella,Osadchaya,Owner,,135418,0,0,0,0,0,0,135418,0,0,0,0,0,0,0,0,135418,135418,0,135418
13,27,524,Amberwick Corporation,CAL000827879,April - June 2004,D.,Webster,Sec,,156116,0,0,0,0,0,0,156116,0,44290,0,0,0,0,0,44290,200406,200406,0,200406
14,36,524,American Oil Company,CAD981427669,April - June 2004,Rochelle,Gonzales,Office Manager,,381730,0,0,0,0,0,0,381730,0,13880,0,0,0,0,0,13880,395610,395610,0,395610
162,987,524,American Valley Waste Oil,CAL000827878,April - June 2004,Julie,Hurber,Manager,,325685,101960,205,43650,11235,0,0,482735,0,0,0,0,0,0,0,0,482735,482735,0,482735
178,1158,524,Arens Brothers Environmental,CAL000276266,April - June 2004,Tom,Arens,Owner,,75511,0,0,0,0,3615,0,79126,0,0,0,0,0,0,0,0,79126,79126,0,79126
224,1462,524,Asbury Environmental Services,CAL000827844,April - June 2004,Rosemary,Domino,Compliance Manager,,0,0,0,0,0,225974,0,225974,0,0,0,0,0,0,0,0,225974,225974,0,225974
16,59,524,Asbury Environmental Services-Compton,CAD028277036,April - June 2004,Loy,Estacio,Accounting Manager,,3926563,458531,53946,115407,22211,38178,2370845,6985681,0,611701,23877,0,2468,0,0,638046,7623727,7623727,0,7623727
165,1011,524,Bay Valley Environmental_ Inc.,CAL000162034,April - June 2004,Jan,Sagun,Bookkeeper,,57997,0,0,0,0,0,0,57997,0,7612,265,1872,115,0,0,9864,67861,67861,0,67861
39,250,524,Bayside Oil II_ Inc.,CAD088838222,April - June 2004,Larisha,Garcia,,,101412,0,0,0,0,0,0,101412,0,22765,0,0,0,0,0,22765,124177,124177,0,124177
20,76,524,Black Gold Industries,CAD983609678,April - June 2004,Victor,Vallard,Owner,,173203,70985,1420,28394,7099,0,0,281101,0,2839,0,0,0,0,0,2839,283940,283940,0,283940
21,81,524,Black Star Oil Company,CAL912823785,April - June 2004,Irina,Katz,Office Manager,,93500,10690,0,0,0,0,0,104190,0,0,0,0,0,0,0,0,104190,104190,0,104190
47,353,524,Butler_ J.W._ Oil_ Inc.,CAD981426539,April - June 2004,Dennis,Butler,Manager,,52013,5507,0,623,2900,152957,0,214000,0,0,0,0,0,0,0,0,214000,214000,0,214000
152,930,524,California Clean-Up Environmental Services,CAR000018168,April - June 2004,Laur,Samarah,VP,,0,25625,0,0,0,0,0,25625,0,0,0,0,0,0,0,0,25625,25625,0,25625
221,1436,524,California Cool,CAL000266863,April - June 2004,Edgar,Arguello,Owner,,16795,0,0,0,0,0,0,16795,0,6080,0,0,0,0,0,6080,22875,22875,0,22875
195,1232,524,California Oil Transport_ Inc.,CAL000287430,April - June 2004,Tanya,Gonzales,Human Resources,,0,0,0,0,0,730049,0,730049,0,0,0,0,0,0,0,0,730049,730049,0,730049
150,919,524,California Waste Oil_ Inc.,CAL000161289,April - June 2004,Alexander,Rosenstein,Officer,,115000,0,0,0,0,0,0,115000,0,0,0,0,0,0,0,0,115000,115000,0,115000
233,1548,524,Carrs Waste Oil Service,CAL000280677,April - June 2004,J,Carrera,Owner,,43610,1272,318,136,92,0,0,45428,0,965,0,35,0,0,0,1000,46428,46428,0,46428
148,899,524,Chain_ S.R._ Environmental Services,CAL000277184,April - June 2004,Steven,Chain,Owner,,2922,0,0,195,0,0,0,3117,0,490,0,0,0,0,0,490,3607,3607,0,3607
22,104,524,Chico Drain Oil,CAD980694103,April - June 2004,Michael,CHhiotti,Manager,,336500,153863,0,45219,51679,0,0,587261,221,100,0,30,34,0,0,385,587646,587646,0,587646
203,1304,524,Clean Harbors Environmental Services,MAD039322250,April - June 2004,Kristy,Mc Neill,Tran. Comp Specialist,,0,26424,0,0,15621,0,0,42045,0,20486,0,0,39935,0,0,60421,102466,102464,0,102464
146,864,524,Clearwater Environmental Management,CAR000007013,April - June 2004,Kirk,Hayward,Vice President,,813812,0,470,3980,28170,0,0,846432,0,16685,0,0,0,0,0,16685,863117,863117,0,863117
25,149,524,Cole's Services,CAL931545554,April - June 2004,Bonita,Mc Neil,Sercetary/Treasurer,,75254,7500,0,7529,4636,0,0,94919,0,0,0,0,0,0,0,0,94919,94919,0,94919
155,944,524,Compliance Environmental Services,CAL000161247,April - June 2004,Patricia,Urbina,Treasurer,,47640,0,0,0,205,0,0,47845,0,0,0,0,0,0,0,0,47845,47845,0,47845
131,796,524,Consolidated Waste Industries,CAD983668583,April - June 2004,Jennifer,Cropmton,Compliance Manager,,0,300,0,0,0,0,0,300,0,0,0,0,0,0,0,0,300,300,0,300
206,1336,524,Consultant Environmental Operations; C.E.O.,CAL000209884,April - June 2004,Francisco,Arreita,Owner/Operator,,12805,900,0,0,0,0,0,13705,2805,1175,0,0,0,0,0,3980,17685,17685,0,17685
26,155,524,Crane's Waste Oil_ Inc.,CAD980813950,April - June 2004,Robin,Tebow,Office Manager,,155970,44055,0,27895,6570,0,0,234490,0,10435,0,925,150,0,0,11510,246000,246000,0,246000
169,1079,524,D & R Oil Company,CAL000253903,April - June 2004,Ruben,Hernandez,Owner,,52207,0,0,0,0,0,0,52207,0,0,0,0,0,0,0,0,52207,52207,0,52207
173,1107,524,D.I. Express Waste Mgmt.,CAL000159447,April - June 2004,Domnique,Itzen,Owner,,0,2200,0,0,0,0,0,2200,0,21000,0,0,0,0,0,21000,23200,23200,0,23200
104,678,524,DK Dixon,CAT080012602,April - June 2004,Rosemary,Domino,Compliance Manager,,0,0,0,0,0,768738,0,768738,0,0,0,0,0,0,0,0,768738,768738,0,768738
137,820,524,Ecology Control Industries_ Inc.,CAD982030173,April - June 2004,Rod,Cleen,Production Manager,,0,3170,0,0,0,0,0,3170,0,0,0,0,0,0,0,0,3170,3170,0,3170
168,1057,524,Ed Staub & Sons Petroleum_ Inc.,CAL921495383,April - June 2004,Ed,Staub,Vice President,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1165,524,EFR Environmental Services Inc.,CAR000011205,April - June 2004,Thad,Harris,CFO,,0,4945,0,4325,0,0,0,9270,0,0,0,0,0,0,0,0,9270,0,0,0
29,177,524,Evergreen Environmental Services (Newark),CAD982413262,April - June 2004,Albert,Farran,Lab Manager,,5252813,192003,3819,21395,138361,18220,0,5626611,3445,83157,0,0,1495,8280,0,96377,5722988,5696488,0,5696488
163,1007,524,Excel Environmental Services,CAL000209350,April - June 2004,Mona,Liggett,Office Manager,,6385,42475,0,0,0,0,0,48860,0,9590,0,0,0,0,0,9590,58450,58420,0,58420
30,200,524,Express Environmental Corp._dba Express Oil,CAL000264806,April - June 2004,Ann,Pena,Office Manager,,0,110000,0,0,0,0,0,110000,0,52000,0,0,0,0,0,52000,162000,162000,0,162000
107,702,524,Filter Recycling Services_ Inc.,CAD982444481,April - June 2004,Wayne,Riddering,Facility Manager,,19281,4755,0,5918,3570,0,0,33524,0,1590,0,0,0,0,0,1590,35114,31435,0,31435
151,921,524,Fremouw Environmental Services,CAL000218587,April - June 2004,Theodore,Fremouw,CEO,,65530,4935,2025,3520,705,0,0,76715,7280,880,225,880,80,0,0,9345,86060,86060,0,86060
33,223,524,GI Pumping Co.,CAD981372915,April - June 2004,Gary,Ibos,Owner,,50225,0,0,0,0,0,0,50225,0,0,0,0,0,0,0,0,50225,50225,0,50225
118,785,524,Golden State Environmental Services(San B),CAR000111286,April - June 2004,Giessinger,Patricia,Chief Financial Officer,,154905,0,0,0,0,0,0,154905,0,0,0,0,0,0,0,0,154905,154905,0,154905
36,228,524,Golden West Oil Company,CAD980893325,April - June 2004,R. J.,Bennett,President,,70715,174160,200,1210,15635,0,0,261920,0,260,0,0,0,0,0,260,262180,262180,0,262180
190,1210,524,Haz Mat Trans_ Inc.,CAT080012800,April - June 2004,Deva,McKnight,President,,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,485,485,485,0,485
57,414,524,Hazardous Technologies_ Inc. (Omega),CAD009661844,April - June 2004,Danette,Tice,Office Manager,,936,203,0,0,0,0,0,1139,0,0,0,0,0,0,0,0,1139,1130,0,1130
43,273,524,Interstate Pumping Company,CAL000328860,April - June 2004,Bill,Ogle,Owner,,0,0,0,0,0,0,0,0,0,10280,0,0,0,0,0,10280,10280,10280,0,10280
111,740,524,J.B. Trans Services_Inc (dba) All Phase Env.,CAL000253361,April - June 2004,Anna,Calvert,Manager,,802937,0,0,0,0,0,0,802937,0,0,0,0,0,0,0,0,802937,802937,0,802937
45,308,524,Jack Stone Drainage Oil Service,CAD080075096,April - June 2004,Frank,Stone,Owner,,158635,0,11130,0,5650,0,0,175415,0,26200,0,0,0,0,0,26200,201615,201615,0,201615
116,762,524,JSE Environmental Services,CAL000827857,April - June 2004,Greg,Pasqualetto,President,,22342,0,0,0,0,0,0,22342,0,0,0,0,0,0,0,0,22342,22342,0,22342
147,877,524,Kern Oil Filter Recycling,CAL000327867,April - June 2004,Maria,Alverez,Secretary,,100830,0,0,0,0,0,0,100830,0,0,0,0,0,0,0,0,100830,100830,0,100830
46,331,524,Knight_ Jim_ Drain Oil Service,CAL000027718,April - June 2004,Irina,Katz,Office Manager,,90895,31200,0,0,9300,0,0,131395,0,0,0,0,0,0,0,0,131395,131395,0,131395
51,368,524,Leach Oil Company_ Inc.,CAD050099696,April - June 2004,Particia,Leach,VP,,312495,0,0,0,0,0,0,312495,0,42613,0,0,0,0,0,42613,355108,355108,0,355108
52,379,524,Lightning Oil Company,CAD982359671,April - June 2004,Le Donne,Santistevan,CFO,,72740,0,0,1605,0,0,0,74345,0,9095,0,0,0,0,0,9095,83440,83440,0,83440
225,1464,524,Los Angeles Pumping,CAR000201459,April - June 2004,Conrado,Montano,Owner,,26085,0,0,0,0,0,0,26085,0,0,0,0,0,0,0,0,26085,26085,0,26085
167,1034,524,Lowry_ George W._ Inc.,CAR000047019,April - June 2004,George,Lowery,Office Manager,,75665,15445,100,16190,24665,0,0,132065,0,16040,0,0,0,0,0,16040,148105,148105,0,148105
160,966,524,Maximum Oil Service,CAL000188867,April - June 2004,Mark,Maxwell,Owner,,67923,19968,0,426,721,0,0,89038,7547,6656,0,639,6489,0,0,21331,110369,110369,0,110369
209,1359,524,Millennium Waste Oil,CAL000248373,April - June 2004,Gregory,Cuenca,,,97450,0,0,0,0,0,0,97450,0,0,0,0,0,0,0,0,97450,97450,0,97450
204,1326,524,Mosley Environmental Services,CAL000259513,April - June 2004,Marty,Mosley,Owner/Operator,,49070,0,100,5571,325,0,0,55066,0,619,0,0,0,0,0,619,55685,55685,0,55685
89,605,524,North Valley Oil Company,CAL000027759,April - June 2004,Larry,Evans,President,,19290,0,0,0,0,0,0,19290,0,31398,0,0,0,0,0,31398,50688,50688,0,50688
82,550,524,Nottingham_ M.C._ Co. of So. Cal,CAD059240713,April - June 2004,Ginnny,Polzin,Secretary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,1452,524,Oasis Pumping,CAD980694673,April - June 2004,Gerry,Ibos,Owner,,13501,0,0,0,0,0,0,13501,0,0,0,0,0,0,0,0,13501,13501,0,13501
56,407,524,Odyssey Transportation_ Inc.,CAD087210019,April - June 2004,Theresa,Moore,Secretary,,0,0,0,0,0,0,83047,83047,0,0,0,0,0,0,39081,39081,122128,122128,0,122128
83,572,524,Oil Conservation Service,CAD980673842,April - June 2004,Gayla,Thomas,Office Manager,,20099,301,0,2895,0,0,0,23295,0,4685,0,1800,0,0,0,6485,29780,29780,0,29780
208,724,524,Oil Re-Refining Company_ Inc. (ORRCO) - Portland,ORD980975692,April - June 2004,Terry,Walker,Production Manager,,86704,0,0,0,0,0,0,86704,0,42749,0,0,0,0,0,42749,129453,0,0,0
58,421,524,Pacific Oil Company,CAD983615501,April - June 2004,Olga,Shapiro,Owner,,209150,0,0,0,0,0,0,209150,19045,44996,0,0,0,0,0,64041,273191,273191,0,273191
215,1393,524,Patriot Environmental Services,CAD053866794,April - June 2004,Michael,Sullivan,CFO,,0,0,0,0,2219,0,0,2219,0,0,0,0,0,0,0,0,2219,2219,0,2219
24,127,524,Philip Services Corp.(Philip West Ind Svcs),CAD980584510,April - June 2004,Paul,DeWih,Manager,,0,0,0,89670,0,0,0,89670,0,0,0,0,0,0,0,0,89670,89670,0,89670
269,954,524,Philip West Industrial Services,CAR000177527,April - June 2004,Dan,Hendricks,Safety Comp Dir,,0,151,0,0,0,0,0,151,0,58209,0,0,0,0,0,58209,58360,0,0,0
198,1263,524,Prime Environmental Services Company,CAL931024039,April - June 2004,Nancy,Zuniga,Controller,,0,0,0,0,0,0,0,0,0,4380,0,0,0,0,0,4380,4380,2390,0,2390
44,286,524,PSC Environmental Services of Pomona LP,CAR000053405,April - June 2004,Gloria,Costales,Chief Financial Officer,,150,4317,0,0,4108,0,0,8575,0,832,0,0,0,0,0,832,9407,0,0,0
229,1486,524,Quinn Power Systems Associates,CAL000274369,April - June 2004,Robert,Shepherd,Environmental Manager,,0,837,0,0,0,0,0,837,0,0,0,0,0,0,0,0,837,0,0,0
230,1499,524,Quinn Shepherd Machinery,CAL000274397,April - June 2004,Robert,Shepherd,Environmental Manager,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,1288,524,Rae-Vac Pumping,CAR000053272,April - June 2004,Rachel,Gonzales,Owner/Operator,,11375,0,0,0,0,0,0,11375,0,2150,0,0,0,0,0,2150,13525,13525,0,13525
60,433,524,Ramos Environmental Services,CAD044003556,April - June 2004,Sally,Welch,Bookkeper,,122952,73791,875,5187,6234,0,0,209039,46171,37189,0,12993,2591,0,0,98944,307983,307983,0,307983
61,456,524,RCA Oil Recovery,CAD981385149,April - June 2004,Rosendo,Arteaga,Owner,,38505,0,0,0,0,0,0,38505,0,1370,0,0,0,0,0,1370,39875,39875,0,39875
232,1529,524,Real Deal Waste Oil Service,CAL000280873,April - June 2004,Charles,Holyfield,Owner,,67528,1970,492,211,141,0,0,70342,0,6076,44,163,0,0,0,6283,76625,76625,0,76625
235,1573,524,Recycle-It Environmental Services,CAL000280060,April - June 2004,Tom,Wooten,President,,49960,0,0,0,0,0,0,49960,0,0,0,0,0,0,0,0,49960,49960,0,49960
62,479,524,Reno Drain Oil Service,NVD980893663,April - June 2004,Richard,Channel,General Manager,,8743,21859,6558,6558,10929,0,0,54647,0,0,0,0,0,0,0,0,54647,54647,0,54647
85,592,524,Romic Environmental Technologies Corporation,CAD009452657,April - June 2004,Vijaya,Chand,Senior EHS Specialist,,0,23418,0,0,0,165,0,23583,0,180,0,0,0,0,0,180,23763,12850,0,12850
105,680,524,Sacramento Waste Oil,CAL913534912,April - June 2004,Albert,Hernandez,Owner,,58455,0,0,0,200,0,0,58655,5366,0,0,0,0,0,0,5366,64021,64200,0,64200
220,1415,524,Safety-Kleen,TXR000050930,April - June 2004,Dan,Appeit,Director,,1884719,9822,0,0,4480,0,0,1899021,10632,8160,0,0,0,0,0,18792,1917813,1917813,0,1917813
140,842,524,San Joaquin Filter Recycling,CAL000188148,April - June 2004,Lynne,Loyd,Owner,,221295,0,0,13100,8795,0,0,243190,0,1995,0,0,0,0,0,1995,245185,245185,0,245185
176,1138,524,Sawyer Petroleum,CAD982481905,April - June 2004,Eddie,Gibson,Manager,,1648,2501,57,1421,57,0,0,5684,0,0,0,0,0,0,0,0,5684,5684,0,5684
70,502,524,Starlite Reclamation,CAR000148296,April - June 2004,Lena,Jaramillo,Secretary,,134997,0,0,0,0,0,0,134997,0,0,0,0,0,0,0,0,134997,134997,0,134997
93,653,524,Swift Oil & Vacuum_ Inc.,CAD982488470,April - June 2004,Richard,Rozuk,President,,37085,28245,0,0,0,0,0,65330,0,20900,0,0,0,0,0,20900,86230,86230,0,86230
72,520,524,Tadeo_ Ricardo D. Waste Oil Service,CAD981634363,April - June 2004,Richard,Tadeo,Owner/Operator,,192780,0,0,0,0,0,0,192780,0,7660,0,0,0,0,0,7660,200440,200440,0,200440
188,1188,524,Thermo Fluids - Phoenix,AZR000003681,April - June 2004,Troy,Hacker,EH & S Manager,,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,1000,1000,1000,0,1000
